Timestamp,Parking_Spot_ID,User_Type,Weather_Precipitation,Nearby_Traffic_Level,Entry_Time,Exit_Time,Electric_Vehicle,Reserved_Status,Payment_Amount,Parking_Lot_Section,Payment_Status,Occupancy_Status,Vehicle_Type,Parking_Duration,Spot_Size,Proximity_To_Exit,User_Parking_History,occupancy,Weather_Category,Vehicle_Size
2021-01-16 07:51:21.081081081,43,registered,Yes,low,10:00:00,21:00:00,False,False,0.805836392278766,zone a,paid,occupied,motorcycle,1,standard,5.516453584936292,2.910762413819591,No,Cool ,Big 
2021-01-17 14:30:37.837837837,11,registered,No,low,02:00:00,11:00:00,False,False,0.1217179840152656,zone a,paid,occupied,car,0,standard,11.31149865812761,4.470807268565649,No,Cool ,Big 
2021-01-18 21:09:54.594594594,10,visitor,No,medium,09:00:00,22:00:00,False,True,3.3989782650672904,zone c,paid,occupied,car,3,standard,7.374753823837262,6.825909240613836,No,Warm ,Big 
2021-01-20 03:49:11.351351351,10,registered,No,low,17:00:00,12:00:00,False,False,0.0926506202659176,zone c,paid,vacant,motorcycle,3,standard,1.1837998177393012,5.636491275974933,No,Warm ,Big 
2021-01-21 10:28:28.108108108,16,registered,No,low,00:00:00,08:00:00,True,False,2.614590817038624,zone d,paid,occupied,car,6,compact,15.889752322821076,5.211408677432886,No,Cool ,Big 
2021-01-22 17:07:44.864864864,27,registered,No,low,15:00:00,16:00:00,False,False,5.43866752972202,zone b,paid,vacant,car,2,oversized,8.309748294692277,3.448662401730748,No,Warm ,Big 
2021-01-23 23:47:01.621621621,23,registered,No,low,15:00:00,19:00:00,False,False,1.2944349127542225,zone a,overdue,occupied,car,4,standard,15.888785023246411,7.330942841538585,No,Warm ,Big 
2021-01-25 06:26:18.378378378,15,registered,Yes,medium,09:00:00,11:00:00,True,False,1.1012491164623948,zone a,paid,vacant,motorcycle,2,standard,1.683144444718365,7.302560550142864,No,Cool ,Big 
2021-01-26 13:05:35.135135135,32,registered,Yes,low,00:00:00,04:00:00,False,False,22.67579363095358,zone a,unpaid,occupied,car,1,standard,7.729637535388731,7.084417613069435,No,Cool ,Big 
2021-01-27 19:44:51.891891892,8,visitor,No,medium,03:00:00,23:00:00,False,True,8.80610000682741,zone a,paid,occupied,car,5,standard,14.55105558594477,5.584075954000155,No,Warm ,Big 
2021-01-29 02:24:08.648648648,15,visitor,No,low,02:00:00,11:00:00,True,False,27.25028827116777,zone b,paid,vacant,car,4,compact,44.48556905777294,5.02020910211186,No,Cold ,Big 
2021-01-30 09:03:25.405405405,19,visitor,No,low,04:00:00,00:00:00,False,False,4.243821582356716,zone b,unpaid,occupied,car,1,standard,21.57595762340255,7.248264772464172,No,Cool ,Big 
2021-01-31 15:42:42.162162162,24,registered,No,medium,11:00:00,19:00:00,False,False,11.305517788468054,zone a,unpaid,occupied,motorcycle,2,compact,19.9767449060445,6.873600966041793,No,Cool ,Big 
2021-02-01 22:21:58.918918919,41,registered,No,medium,11:00:00,15:00:00,False,False,2.2902540885026346,zone a,paid,occupied,motorcycle,5,standard,2.843013111991767,3.2145873692291382,No,Cool ,Big 
2021-02-03 05:01:15.675675675,11,registered,No,low,12:00:00,11:00:00,False,False,9.632259503793914,zone a,paid,occupied,car,1,standard,18.200638970881105,5.6326954116930175,No,Cool ,Small 
2021-02-04 11:40:32.432432432,27,registered,Yes,medium,23:00:00,08:00:00,False,True,1.3878600826529297,zone a,paid,vacant,car,3,standard,1.854640222220333,6.316102851610555,No,Cool ,Small 
2021-02-05 18:19:49.189189189,31,visitor,No,low,11:00:00,12:00:00,False,False,0.0208280671307322,zone a,paid,vacant,car,5,standard,2.2078092520015864,3.653793676301736,No,Cool ,Big 
2021-02-07 00:59:05.945945946,3,registered,No,medium,15:00:00,16:00:00,False,True,26.81385895667721,zone c,paid,occupied,car,2,compact,1.166649976053227,6.806880556802462,No,Cool ,Small 
2021-02-08 07:38:22.702702702,31,registered,No,medium,12:00:00,16:00:00,False,False,8.094436680709494,zone a,unpaid,occupied,car,2,compact,19.49090917336056,6.435312580659296,No,Hot ,Big 
2021-02-09 14:17:39.459459459,9,visitor,Yes,medium,04:00:00,03:00:00,True,False,26.164833294059363,zone c,paid,vacant,car,3,compact,1.1457449703375,4.167389450842895,Yes,Warm ,Big 
2021-02-10 20:56:56.216216216,4,staff,No,high,23:00:00,13:00:00,False,False,4.062126730183031,zone a,paid,vacant,car,2,standard,1.4862934353224184,2.2864219432474444,No,Cool ,Big 
2021-02-12 03:36:12.972972973,49,registered,No,low,03:00:00,18:00:00,False,False,3.97178639659754,zone a,paid,vacant,car,3,compact,2.822132538476192,6.172481687985064,No,Warm ,Big 
2021-02-13 10:15:29.729729729,50,registered,No,medium,20:00:00,06:00:00,False,False,5.1191788969301015,zone c,paid,vacant,motorcycle,2,standard,8.5018096716304,8.929224499783077,No,Cool ,Small 
2021-02-14 16:54:46.486486486,42,registered,No,low,14:00:00,02:00:00,False,False,12.243149225789676,zone b,paid,occupied,motorcycle,4,standard,21.217662088173142,5.510798216109856,No,Warm ,Small 
2021-02-15 23:34:03.243243243,16,registered,No,low,11:00:00,00:00:00,False,False,8.342699070101288,zone a,paid,occupied,car,3,standard,5.416769274498322,6.282766354806407,No,Cool ,Big 
2021-02-17 06:13:20.000000000,5,registered,No,low,18:00:00,11:00:00,False,False,25.95010491907969,zone c,unpaid,occupied,car,4,standard,7.902881234106388,2.6693296728132965,No,Cool ,Small 
2021-02-18 12:52:36.756756756,35,registered,No,low,20:00:00,14:00:00,False,False,0.257701165500699,zone a,paid,occupied,motorcycle,5,compact,1.821088593643603,4.904420734426634,No,Warm ,Big 
2021-02-19 19:31:53.513513513,23,staff,No,medium,18:00:00,10:00:00,False,False,12.316727224027357,zone a,unpaid,vacant,electric vehicle,3,standard,3.0917248728136144,4.7770779848364375,Yes,Warm ,Big 
2021-02-21 02:11:10.270270270,7,registered,No,low,20:00:00,09:00:00,False,False,4.009667748467677,zone c,paid,vacant,car,1,standard,1.4378464948157734,3.2271702566531424,No,Cool ,Small 
2021-02-22 08:50:27.027027027,26,registered,No,low,10:00:00,01:00:00,False,False,1.9873592056933305,zone c,overdue,vacant,motorcycle,1,standard,5.274952004689241,5.879571026276885,No,Cool ,Big 
2021-02-23 15:29:43.783783784,2,registered,No,low,20:00:00,03:00:00,False,False,7.1415760689282015,zone a,overdue,occupied,motorcycle,2,standard,8.924171342879351,5.802786792232279,No,Cool ,Big 
2021-02-24 22:09:00.540540540,47,registered,No,low,05:00:00,16:00:00,False,False,7.033263816454989,zone a,unpaid,vacant,car,3,standard,3.341023889765407,4.411714860849448,No,Cool ,Big 
2021-02-26 04:48:17.297297297,14,visitor,Yes,high,08:00:00,16:00:00,False,False,1.473533674571094,zone c,unpaid,occupied,car,5,standard,18.70775765078629,4.974531687805967,No,Warm ,Big 
2021-02-27 11:27:34.054054054,34,registered,No,low,00:00:00,07:00:00,False,False,2.255164345422666,zone a,paid,occupied,car,2,compact,39.75940439833851,9.105896878919951,No,Cool ,Big 
2021-02-28 18:06:50.810810810,16,registered,No,medium,11:00:00,22:00:00,False,False,5.245268329606105,zone a,unpaid,occupied,car,1,standard,1.2800935553346142,3.758782315735965,No,Cool ,Big 
2021-03-02 00:46:07.567567567,27,registered,No,medium,13:00:00,13:00:00,False,False,5.256202133103708,zone b,overdue,vacant,car,7,compact,0.1802147163177094,2.737288244696182,No,Warm ,Big 
2021-03-03 07:25:24.324324324,28,visitor,No,medium,05:00:00,23:00:00,False,True,3.8207794180752574,zone d,paid,occupied,electric vehicle,5,standard,15.595859664154496,2.68924690101406,No,Warm ,Big 
2021-03-04 14:04:41.081081081,10,registered,No,low,00:00:00,03:00:00,True,False,1.6080880613379434,zone a,paid,vacant,motorcycle,2,standard,2.1151477563418912,5.498304916946052,No,Cool ,Small 
2021-03-05 20:43:57.837837838,50,visitor,No,medium,21:00:00,05:00:00,True,False,0.0438327161535652,zone c,paid,occupied,car,2,standard,4.356355830443422,-0.0890343646035622,No,Cool ,Big 
2021-03-07 03:23:14.594594594,40,registered,No,low,01:00:00,18:00:00,False,False,35.144241697423496,zone b,paid,occupied,car,2,compact,5.012569140308175,3.9793530746013848,Yes,Warm ,Big 
2021-03-08 10:02:31.351351351,48,registered,No,medium,23:00:00,23:00:00,False,False,28.73501007363864,zone b,paid,vacant,car,2,standard,24.84099642317476,3.0626609966334684,No,Warm ,Big 
2021-03-09 16:41:48.108108108,46,registered,No,low,10:00:00,03:00:00,False,False,6.609711832043665,zone c,paid,occupied,car,1,standard,10.753984736415216,4.885496864507627,No,Cool ,Small 
2021-03-10 23:21:04.864864864,31,visitor,No,low,02:00:00,02:00:00,False,True,53.08721962114954,zone d,paid,occupied,car,3,oversized,0.414570818777233,4.893801400789255,No,Cool ,Small 
2021-03-12 06:00:21.621621621,48,visitor,No,low,09:00:00,19:00:00,False,False,11.197981243497509,zone a,overdue,occupied,electric vehicle,2,standard,0.1492100734332504,5.689482575534089,No,Warm ,Big 
2021-03-13 12:39:38.378378378,5,registered,No,medium,05:00:00,05:00:00,False,False,0.713429925818546,zone a,paid,vacant,car,6,oversized,2.2260381890880323,6.231038046850917,No,Warm ,Big 
2021-03-14 19:18:55.135135135,10,registered,No,low,05:00:00,22:00:00,False,False,1.252437718314043,zone d,unpaid,occupied,car,6,standard,3.82977765641014,7.283594199228836,No,Cool ,Big 
2021-03-16 01:58:11.891891892,3,registered,Yes,low,19:00:00,06:00:00,False,False,24.78258921414458,zone b,paid,occupied,car,2,compact,6.626642114855476,4.292697433720312,No,Warm ,Big 
2021-03-17 08:37:28.648648648,17,registered,No,low,20:00:00,13:00:00,True,True,9.94393370188446,zone b,paid,occupied,car,5,standard,18.191681527012467,3.667352436910952,Yes,Cool ,Big 
2021-03-18 15:16:45.405405405,20,registered,No,high,01:00:00,11:00:00,False,False,18.526797546892915,zone b,paid,occupied,car,1,standard,3.780704265205337,6.705264453414305,No,Cool ,Big 
2021-03-19 21:56:02.162162162,14,visitor,No,medium,23:00:00,15:00:00,False,False,22.8542959010342,zone c,paid,occupied,car,3,standard,4.724662097442993,1.6820620842147074,Yes,Cold ,Small 
2021-03-21 04:35:18.918918918,43,visitor,Yes,low,09:00:00,19:00:00,False,False,5.941021861979564,zone c,paid,vacant,car,5,standard,3.994898903452445,6.514727062417764,Yes,Cool ,Small 
2021-03-22 11:14:35.675675675,19,registered,No,medium,22:00:00,07:00:00,False,False,0.4974286700221885,zone d,paid,vacant,car,2,compact,0.0900576648781308,5.286045817493781,No,Warm ,Big 
2021-03-23 17:53:52.432432432,15,registered,No,low,05:00:00,22:00:00,True,False,2.0860025569818177,zone b,paid,occupied,car,2,compact,31.055814954665287,5.898078971670753,No,Cool ,Big 
2021-03-25 00:33:09.189189189,28,visitor,No,low,22:00:00,01:00:00,False,True,0.6889139160310378,zone a,paid,vacant,car,0,standard,1.4965599423653324,5.729934760516903,No,Warm ,Big 
2021-03-26 07:12:25.945945946,8,visitor,Yes,high,16:00:00,12:00:00,False,False,2.0916649418363,zone b,paid,vacant,car,3,standard,3.392104515969521,5.27285994179873,No,Cool ,Small 
2021-03-27 13:51:42.702702702,41,registered,No,low,13:00:00,07:00:00,False,False,5.285364154516373,zone b,paid,vacant,motorcycle,5,standard,1.3846158561650403,5.354327521724793,No,Warm ,Small 
2021-03-28 20:30:59.459459459,4,registered,No,low,04:00:00,20:00:00,True,False,1.2578638904849444,zone b,paid,occupied,car,2,standard,6.74410132864113,2.778823175357809,No,Cool ,Big 
2021-03-30 03:10:16.216216216,50,registered,No,low,22:00:00,19:00:00,True,False,1.8240145735233115,zone b,paid,occupied,car,4,standard,26.906934292748627,3.697483630600351,No,Cool ,Big 
2021-03-31 09:49:32.972972972,40,registered,No,low,16:00:00,15:00:00,False,False,5.902689509555464,zone a,paid,vacant,car,1,standard,1.0613939404428998,8.554611403585184,No,Warm ,Big 
2021-04-01 16:28:49.729729729,11,registered,No,low,01:00:00,03:00:00,False,False,4.157744932521718,zone b,paid,occupied,car,4,standard,5.8142142852950505,6.3457153753717375,No,Warm ,Big 
2021-04-02 23:08:06.486486486,1,registered,No,low,08:00:00,15:00:00,False,False,6.304693723279992,zone b,paid,occupied,motorcycle,3,standard,0.2262896030211131,7.1212060051551385,No,Cool ,Big 
2021-04-04 05:47:23.243243243,42,registered,No,low,11:00:00,19:00:00,False,False,5.606673892526759,zone c,paid,vacant,car,5,standard,14.735889260702743,4.309256364641733,No,Warm ,Small 
2021-04-05 12:26:40.000000000,37,registered,No,low,18:00:00,05:00:00,True,True,10.341682200594605,zone b,paid,occupied,motorcycle,5,standard,10.25063015316257,5.1587189353005725,No,Warm ,Big 
2021-04-06 19:05:56.756756756,38,registered,No,low,21:00:00,03:00:00,False,False,27.676338001798268,zone a,paid,occupied,car,0,standard,12.029688541431131,6.053388202933383,No,Warm ,Big 
2021-04-08 01:45:13.513513513,40,registered,No,low,06:00:00,15:00:00,True,False,1.1413707102025823,zone b,paid,occupied,car,1,standard,6.392962454276394,7.411414945766671,No,Cool ,Big 
2021-04-09 08:24:30.270270270,4,visitor,No,low,08:00:00,22:00:00,False,False,1.0453879703794735,zone c,paid,vacant,motorcycle,3,compact,23.81985826971195,4.694725917759492,Yes,Warm ,Big 
2021-04-10 15:03:47.027027026,19,visitor,No,medium,20:00:00,22:00:00,True,False,19.160045891123488,zone b,paid,occupied,car,3,standard,5.268829399874692,5.954134687418789,No,Cool ,Big 
2021-04-11 21:43:03.783783783,6,registered,No,low,15:00:00,20:00:00,False,False,7.0602313026344525,zone b,overdue,vacant,car,6,standard,7.217217214070742,6.421393667977605,No,Cool ,Big 
2021-04-13 04:22:20.540540540,45,registered,No,medium,19:00:00,12:00:00,True,True,14.54166533261194,zone b,unpaid,vacant,motorcycle,0,compact,11.88392222006679,6.869819167266487,Yes,Hot ,Big 
2021-04-14 11:01:37.297297297,32,staff,No,medium,10:00:00,04:00:00,False,False,2.4260916250598084,zone a,paid,occupied,electric vehicle,4,standard,7.35137860008681,4.5967379195628215,No,Warm ,Small 
2021-04-15 17:40:54.054054054,17,registered,No,medium,11:00:00,14:00:00,False,False,17.652883795589943,zone c,overdue,occupied,car,5,standard,2.0990117972820914,7.563447079189729,No,Cool ,Big 
2021-04-17 00:20:10.810810810,4,registered,No,low,14:00:00,07:00:00,False,False,25.75005869601836,zone a,paid,occupied,car,1,standard,3.813638186732822,2.155083861392624,No,Cold ,Big 
2021-04-18 06:59:27.567567568,16,registered,No,low,17:00:00,06:00:00,False,False,10.09182132038732,zone b,paid,vacant,car,5,standard,0.9683525709642318,2.741023714315246,No,Warm ,Big 
2021-04-19 13:38:44.324324324,17,registered,No,low,18:00:00,13:00:00,False,False,1.1191419022767932,zone a,overdue,occupied,car,4,standard,5.667145447248255,5.961321006830201,Yes,Cool ,Big 
2021-04-20 20:18:01.081081080,38,registered,No,medium,15:00:00,06:00:00,True,True,22.566066318292684,zone a,unpaid,vacant,car,2,standard,9.400510177498932,5.908580106620207,No,Cool ,Big 
2021-04-22 02:57:17.837837838,33,visitor,No,low,14:00:00,21:00:00,False,False,15.725647958559172,zone b,paid,occupied,motorcycle,7,compact,1.2616424739690724,4.530105337602711,No,Cool ,Big 
2021-04-23 09:36:34.594594594,46,registered,No,medium,04:00:00,06:00:00,False,False,13.898116455769742,zone b,paid,occupied,car,2,standard,9.958403484520224,4.115432208076684,No,Warm ,Big 
2021-04-24 16:15:51.351351350,25,registered,No,medium,10:00:00,22:00:00,False,False,0.3741965249933094,zone c,paid,occupied,motorcycle,2,standard,22.337322023236386,4.142097880622034,No,Warm ,Big 
2021-04-25 22:55:08.108108108,7,visitor,Yes,low,14:00:00,17:00:00,True,False,16.042639467935132,zone c,paid,vacant,car,2,compact,4.1207248832550185,3.2019026523175365,No,Cool ,Big 
2021-04-27 05:34:24.864864864,37,registered,No,low,17:00:00,09:00:00,False,False,1.4844317753004566,zone c,paid,occupied,car,2,standard,2.510712958356201,4.910119847793768,No,Warm ,Big 
2021-04-28 12:13:41.621621620,39,registered,Yes,medium,12:00:00,17:00:00,False,True,2.515252484693484,zone b,paid,occupied,electric vehicle,5,standard,22.34983117545771,1.8879040623007368,No,Cool ,Big 
2021-04-29 18:52:58.378378378,29,registered,No,low,03:00:00,13:00:00,False,False,8.607019093063306,zone b,overdue,vacant,car,3,standard,11.774777062866525,7.264026046843509,Yes,Warm ,Big 
2021-05-01 01:32:15.135135134,40,registered,Yes,low,16:00:00,09:00:00,False,True,3.078586208146911,zone b,paid,occupied,car,0,standard,1.1137285142098563,5.763750354363057,No,Warm ,Big 
2021-05-02 08:11:31.891891892,26,registered,No,medium,03:00:00,06:00:00,False,False,10.827828567515208,zone b,unpaid,occupied,car,0,compact,5.244377701937299,7.587535846802501,No,Warm ,Big 
2021-05-03 14:50:48.648648648,27,registered,No,low,15:00:00,06:00:00,False,False,9.36673168860149,zone b,paid,vacant,motorcycle,1,compact,11.211327812653272,5.322087681527329,No,Warm ,Small 
2021-05-04 21:30:05.405405404,22,registered,No,high,22:00:00,06:00:00,False,False,1.144568712443529,zone d,paid,vacant,car,5,standard,8.542174539267828,4.92565153003033,No,Warm ,Big 
2021-05-06 04:09:22.162162162,2,registered,No,medium,14:00:00,04:00:00,False,False,10.671560050403524,zone a,paid,occupied,car,5,compact,9.63767946632424,5.250889038552516,No,Cool ,Small 
2021-05-07 10:48:38.918918918,6,registered,Yes,medium,13:00:00,00:00:00,False,True,25.76428822846555,zone d,paid,occupied,car,1,standard,8.373297797963428,3.600937623491029,No,Warm ,Big 
2021-05-08 17:27:55.675675676,2,registered,No,low,11:00:00,13:00:00,False,False,1.7567557654949784,zone a,paid,vacant,car,5,standard,15.997914163721186,2.513098396151044,No,Cool ,Small 
2021-05-10 00:07:12.432432432,33,registered,No,low,02:00:00,17:00:00,False,False,9.089726270002938,zone a,paid,occupied,motorcycle,3,standard,3.862905556523157,3.0309846225486057,No,Cool ,Small 
2021-05-11 06:46:29.189189188,17,registered,Yes,low,09:00:00,12:00:00,False,False,4.183457666650202,zone a,paid,vacant,car,5,standard,12.32586114806866,4.147394963641494,No,Cool ,Big 
2021-05-12 13:25:45.945945946,26,registered,No,low,07:00:00,07:00:00,False,False,6.154672715260925,zone b,paid,occupied,car,5,standard,47.19396833702525,3.233302790684108,No,Warm ,Big 
2021-05-13 20:05:02.702702702,47,visitor,No,low,05:00:00,07:00:00,False,False,3.382741097305233,zone a,paid,occupied,car,2,standard,4.942288778288168,7.69743640662028,No,Warm ,Big 
2021-05-15 02:44:19.459459458,13,registered,No,low,21:00:00,09:00:00,False,False,4.371580190978984,zone c,paid,occupied,motorcycle,4,standard,15.656522238598836,3.5892607901097486,No,Cool ,Big 
2021-05-16 09:23:36.216216216,21,registered,Yes,low,13:00:00,16:00:00,False,False,0.2933800458369539,zone c,paid,occupied,motorcycle,1,oversized,2.8250779830826698,5.787250218371589,No,Cool ,Big 
2021-05-17 16:02:52.972972972,39,visitor,No,low,16:00:00,05:00:00,False,False,39.927851089876455,zone b,paid,vacant,motorcycle,2,compact,3.311418655224249,6.168721663241178,No,Warm ,Small 
2021-05-18 22:42:09.729729728,12,registered,No,medium,20:00:00,14:00:00,False,False,9.802958541548552,zone b,paid,occupied,car,4,standard,27.31275955627075,7.474877105129362,Yes,Warm ,Big 
2021-05-20 05:21:26.486486486,4,registered,No,low,18:00:00,14:00:00,False,False,6.945593582013555,zone d,overdue,occupied,car,5,standard,0.2628068806989001,6.363323684515357,No,Warm ,Small 
2021-05-21 12:00:43.243243242,15,visitor,No,low,15:00:00,15:00:00,False,True,4.8404632721461525,zone c,paid,vacant,car,1,standard,2.451685108600153,4.653075421531296,No,Warm ,Big 
2021-05-22 18:40:00.000000000,9,visitor,No,medium,14:00:00,07:00:00,True,False,7.751700582621211,zone b,paid,occupied,motorcycle,1,oversized,6.595590270915582,8.411941956555564,No,Warm ,Big 
2021-05-24 01:19:16.756756756,48,registered,Yes,high,14:00:00,18:00:00,False,True,4.782067812299476,zone c,paid,vacant,motorcycle,1,oversized,5.1390974428717415,2.5119768316530213,No,Cool ,Big 
2021-05-25 07:58:33.513513512,42,registered,Yes,low,00:00:00,19:00:00,False,False,4.4614324968461485,zone b,paid,vacant,electric vehicle,1,standard,9.920108176485773,3.119846876128056,No,Cool ,Big 
2021-05-26 14:37:50.270270270,33,registered,No,low,23:00:00,14:00:00,False,False,6.235213872913396,zone b,paid,vacant,car,1,standard,2.1408724666704115,5.439842229791824,Yes,Cool ,Small 
2021-05-27 21:17:07.027027026,45,visitor,No,low,22:00:00,02:00:00,False,False,3.229404527151825,zone a,paid,vacant,car,2,standard,0.7315904261898755,5.171755708339708,No,Warm ,Small 
2021-05-29 03:56:23.783783784,42,registered,No,high,22:00:00,05:00:00,False,False,1.9851179419352585,zone b,unpaid,occupied,car,2,standard,4.609779202658444,6.634252279122824,No,Warm ,Big 
2021-05-30 10:35:40.540540540,10,registered,No,medium,11:00:00,07:00:00,False,True,8.132962840541504,zone a,paid,vacant,motorcycle,5,standard,7.43084010402031,5.321103876624554,No,Cool ,Small 
2021-05-31 17:14:57.297297296,46,visitor,No,medium,09:00:00,15:00:00,True,False,18.50016551337873,zone a,paid,vacant,car,2,standard,8.255405628722754,5.738069418062973,Yes,Cool ,Big 
2021-06-01 23:54:14.054054054,28,registered,Yes,low,13:00:00,14:00:00,False,False,1.6585174507560116,zone b,paid,vacant,motorcycle,5,standard,9.200315287947635,6.992332708797289,No,Warm ,Big 
2021-06-03 06:33:30.810810810,42,visitor,No,low,09:00:00,12:00:00,False,False,0.3328209592720816,zone d,paid,occupied,car,4,standard,7.955387651065154,5.281547199163334,No,Warm ,Small 
2021-06-04 13:12:47.567567566,46,registered,No,low,09:00:00,19:00:00,False,False,2.834400759931017,zone d,paid,vacant,car,6,standard,2.820340141000933,6.359187974063644,Yes,Warm ,Big 
2021-06-05 19:52:04.324324324,17,registered,No,medium,19:00:00,14:00:00,False,False,38.98151829254172,zone b,unpaid,vacant,car,6,compact,14.462555809043796,3.4887181938463123,No,Cool ,Big 
2021-06-07 02:31:21.081081080,6,registered,No,medium,10:00:00,17:00:00,False,False,17.646779488977145,zone b,unpaid,vacant,car,6,standard,0.9187437685422408,3.620662596546114,No,Warm ,Big 
2021-06-08 09:10:37.837837836,12,visitor,No,high,21:00:00,12:00:00,False,False,9.060089052999746,zone a,unpaid,occupied,car,1,compact,2.210880148178457,6.762069507277571,No,Cool ,Big 
2021-06-09 15:49:54.594594594,22,registered,No,low,15:00:00,23:00:00,False,False,26.48587410323832,zone b,paid,occupied,car,2,standard,13.446842318928002,5.242044950754502,No,Cool ,Small 
2021-06-10 22:29:11.351351350,42,registered,No,low,08:00:00,07:00:00,False,False,5.892902049592319,zone a,unpaid,vacant,car,5,standard,3.281237699958373,5.33858844953785,No,Cool ,Big 
2021-06-12 05:08:28.108108108,44,registered,Yes,low,14:00:00,13:00:00,True,False,40.91185711160051,zone a,paid,occupied,car,5,standard,6.801785215435019,3.612984349315795,No,Cool ,Big 
2021-06-13 11:47:44.864864864,1,visitor,No,medium,13:00:00,10:00:00,False,False,3.5140605625129337,zone b,unpaid,occupied,motorcycle,2,oversized,3.963038125043616,4.1826195713020855,No,Cool ,Big 
2021-06-14 18:27:01.621621620,27,staff,No,medium,18:00:00,05:00:00,False,False,2.748392286415747,zone a,overdue,vacant,motorcycle,5,standard,7.072079953532596,5.57340942577196,Yes,Cool ,Small 
2021-06-16 01:06:18.378378378,22,registered,No,low,08:00:00,23:00:00,False,False,10.162442283617352,zone a,paid,occupied,car,4,standard,4.256511828303813,4.397800957060961,No,Warm ,Big 
2021-06-17 07:45:35.135135134,12,registered,No,low,03:00:00,00:00:00,False,False,4.750627537829578,zone c,paid,occupied,car,3,standard,51.51275881160326,3.27610762715739,No,Warm ,Big 
2021-06-18 14:24:51.891891892,7,staff,No,low,20:00:00,01:00:00,True,False,9.844773444829988,zone a,paid,occupied,car,2,standard,4.42353582444643,3.299355270363763,Yes,Cool ,Small 
2021-06-19 21:04:08.648648648,18,registered,No,low,06:00:00,12:00:00,False,False,3.638369849527921,zone a,unpaid,occupied,electric vehicle,2,standard,9.863093544361746,3.7253369629014337,No,Warm ,Big 
2021-06-21 03:43:25.405405404,49,registered,Yes,medium,21:00:00,00:00:00,False,False,9.621207059324842,zone a,paid,occupied,car,2,oversized,21.92325556019491,4.322112765880616,No,Cool ,Big 
2021-06-22 10:22:42.162162162,17,registered,No,low,07:00:00,23:00:00,False,False,3.2261347919106864,zone a,overdue,occupied,car,2,oversized,10.159315096997334,4.44696927361475,No,Warm ,Small 
2021-06-23 17:01:58.918918918,27,visitor,No,medium,23:00:00,23:00:00,False,False,0.5231704858076585,zone a,paid,occupied,motorcycle,3,compact,8.343818936818161,8.136753510495335,No,Cool ,Big 
2021-06-24 23:41:15.675675674,36,registered,No,low,07:00:00,03:00:00,False,True,24.319639982623464,zone c,paid,vacant,car,6,oversized,8.421797082662865,6.848348699287431,No,Warm ,Big 
